TF	target	importance
Igf2r	Cd24a	12.364273627578962
Sox8	Tiparp	12.319085542107999
Gda	Ar	12.30620468603718
Irs4	Syt4	12.296121246489387
Traf4	Gjc3	12.294926276285839
Gabra1	Ntng1	12.273077377223444
Rgs5	Lmod1	12.266215103975838
Htr2c	Synpr	12.259636427497485
Glra3	Necab1	12.252484693615932
Oprl1	Bdnf	12.248725071344348
Mlc1	Igf1r	12.245573083528802
Gjc3	Mlc1	12.241331328940692
Aqp4	Cdkn1a	12.239405319531608
Pou3f2	Cyr61	12.233068495139511
Coch	Crhbp	12.223678909140299
Cpne5	Ano3	12.223264343659734
Sox4	Cd24a	12.215430215256546
Pgr	Amigo2	12.19648204888576
Gda	Syt2	12.184430896786486
Pgr	Syt4	12.169255771741675
Dgkk	Arhgap36	12.154066323136284
Gjc3	Omp	12.094479303396703
Myh11	Pdgfra	12.089939945313997
Gjc3	Rnd3	12.080349095599187
Greb1	Esr1	12.078215753068598
Mlc1	Cpne5	12.075050425012444
Nos1	Bdnf	12.065871523990928
Syt2	Gabra1	12.055765032131953
Cckbr	Cspg5	11.997676955653889
Fn1	Cdkn1a	11.99412212559845
Ar	Cckbr	11.975383532064715
Sox6	Ndrg1	11.9736779724463
Ar	Oprk1	11.960088920889856
Ar	Npas1	11.944671578547963
Gabra1	Ntsr1	11.939484794303622
Scgn	Greb1	11.936156411922267
Cspg5	Sgk1	11.935610989592226
Gabra1	Necab1	11.929383372685948
Gpr165	Bdnf	11.91229724503871
Cspg5	Gad1	11.871722938967832
Gad1	Serpinb1b	11.86305878989461
Baiap2	Igf1r	11.846323161714016
Fst	Slc17a7	11.83953852693963
Lpar1	Ndrg1	11.821863287157525
Fezf1	Cbln1	11.805983481162759
Gjc3	Etv1	11.789381474857993
Baiap2	Igf2r	11.771902983292737
Sox8	Cdkn1a	11.763531600548433
Cpne5	Ebf3	11.75702173281867
Igf2r	Omp	11.748800497890784
Ttyh2	Sema3c	11.74843184263252
Cyr61	Tiparp	11.740710085380874
Cplx3	Slc15a3	11.727666359787284
Traf4	Cspg5	11.705402420965685
Mki67	Galr2	11.698520978401708
Gad1	Synpr	11.680704453368874
Oprd1	Grpr	11.679060646128661
Ntng1	Npy1r	11.678791554528203
Coch	Trhr	11.672966549624318
Pgr	Arhgap36	11.672546514067655
Arhgap36	Gad1	11.65999498808866
Oprl1	Tacr1	11.649984257596556
Greb1	Scgn	11.64668449892526
Ndrg1	Plin3	11.634234525115566
Sox4	Ebf3	11.629932774978819
Ermn	Sox4	11.6169448508315
Oprl1	Tacr3	11.609894080039714
Slc18a2	Egr2	11.609209285218627
Cbln2	Syt4	11.602156327682783
Cspg5	Pak3	11.583976151362759
Cbln2	Tmem108	11.580930268699193
Opalin	Cspg5	11.57965787617657
Sgk1	Amigo2	11.568792217407943
Sgk1	Selplg	11.541745600511286
Mlc1	Pdgfra	11.520410581961032
Irs4	Brs3	11.49835376482728
Gjc3	Sema4d	11.497526968566174
Gabrg1	Gda	11.484242973007552
Ttyh2	Nos1	11.474223258315346
Onecut2	Crhbp	11.46249976798767
Rgs2	Mc4r	11.44896135844108
Amigo2	Nos1	11.446289235463352
Cpne5	Amigo2	11.446133877722827
Baiap2	Oprd1	11.432450489354743
Igf2r	Glra3	11.400893815125455
Nos1	Dgkk	11.399094960412704
Ttyh2	Col25a1	11.378938417543942
Ndrg1	Arhgap36	11.37830316806758
Pgr	Fst	11.374525741000289
Tacr3	Fst	11.361943331252329
Baiap2	Tiparp	11.327824516825356
Cpne5	Crhr2	11.326408567771118
Crhr1	Gad1	11.319277440468847
Cbln2	Bdnf	11.306305846777116
Col25a1	Galr1	11.30343935210357
Arhgap36	Calcr	11.302986262255398
Omp	Npy1r	11.297882273664094
Oprd1	Isl1	11.296052551248613
Cckbr	Ano3	11.293449950182763
Calcr	Prlr	11.284237565179739
Gad1	Sp9	11.274170310036851
Sox8	Ntsr1	11.247739416730324
Gad1	Ntsr1	11.247075030283769
Irs4	Sox6	11.241153982994721
Ndrg1	Gad1	11.228652198234053
Cbln2	Nos1	11.228290808683331
Igf2r	Slc17a6	11.224343802296154
Sox6	Npas1	11.214866302947007
Ndrg1	Rgs2	11.212194847882813
Sgk1	Traf4	11.205189906596331
Rgs5	Ndrg1	11.199923757031529
Gabra1	Onecut2	11.190910643158725
Htr2c	Oxtr	11.187441941618376
Calcr	Avpr1a	11.174674990821128
Ermn	Rnd3	11.150849829665361
Kiss1r	Grpr	11.150061247707539
Gabra1	Cbln2	11.149374080402232
Ttyh2	Arhgap36	11.140878719752934
Prlr	Gpr165	11.136602772903121
Sox8	Pou3f2	11.0844151338028
Cyr61	Aqp4	11.080497077308278
Aldh1l1	Tmem108	11.070013779640545
Pak3	Tacr1	11.062301282006752
Prlr	Amigo2	11.061509565633875
Mlc1	Bmp7	11.039630564962437
Syt4	Trhr	11.038702266610471
Cyp19a1	Ano3	11.024836677668093
Cspg5	Sox8	11.007582761458846
Irs4	Gda	10.99343836671078
Bdnf	Gad1	10.990378937623786
Gda	Baiap2	10.963091826539282
Pak3	Arhgap36	10.957781125305205
Sgk1	Rnd3	10.957359485108183
Crhr2	Serpine1	10.932554550274677
Ermn	Mlc1	10.932083305344804
Ar	Gabrg1	10.903258830024292
Klf4	Sema4d	10.90152174162362
Amigo2	Ar	10.898897448080291
Tmem108	Cckbr	10.88247885871557
Myh11	Klf4	10.858081543329162
Glra3	Gabra1	10.846437846483061
Syt4	Rgs2	10.845768449135557
Ttyh2	Gda	10.831937291036487
Oprl1	Scgn	10.831681453073253
Slc15a3	Mc4r	10.787782518720999
Mlc1	Glra3	10.778811481623874
Bmp7	Traf4	10.758198347227399
Cspg5	Cbln2	10.756064490697915
Ndnf	Lepr	10.743472649355356
Pak3	Calcr	10.74046562987548
Ndrg1	Mlc1	10.73618827854764
Baiap2	Npy2r	10.720974633111583
Sema4d	Kiss1r	10.7148312107247
Slco1a4	Sema4d	10.71099179710983
Bdnf	Ebf3	10.706798499576927
Gpr165	Amigo2	10.703353006899091
Pak3	Oprk1	10.695349720097532
Ar	Glra3	10.687167379566144
Arhgap36	Onecut2	10.685033909301184
Oprd1	Gda	10.682624887798745
Cpne5	Pcdh11x	10.681862334362977
Ar	Gabra1	10.659712446191618
Mlc1	Sox8	10.648124339022383
Pgr	Col25a1	10.640387797836722
Gabra1	Ttyh2	10.636130302349576
Gabra1	Cpne5	10.632397904896644
Plin3	Lpar1	10.631424452266584
Chat	Serpinb1b	10.624814784192512
Fezf1	Syt2	10.623340897507688
Syt4	Sox8	10.620427116860007
Esr1	Ramp3	10.617659502948142
Onecut2	Tmem108	10.615061891055033
Col25a1	Pak3	10.614133056004182
Syt4	Bdnf	10.613778165127153
Irs4	Bdnf	10.613569522543711
Prlr	Slc15a3	10.612378367426324
Ndrg1	Cd24a	10.608737263932493
Traf4	Sox8	10.600642822187874
Baiap2	Cpne5	10.587365846134015
Plin3	Opalin	10.581932640971491
Bmp7	Myh11	10.58121374818101
Chat	Tacr3	10.57937725419017
Klf4	Myh11	10.577568834720964
Dgkk	Nos1	10.55322416482326
Arhgap36	Rnd3	10.536585008117807
Gabrg1	Pcdh11x	10.499891099261053
Gabra1	Gda	10.499407517540574
Arhgap36	Tacr3	10.491444155423377
Mlc1	Col25a1	10.48488372492398
Sp9	Gda	10.478600677325513
Ar	Npy1r	10.467009408001736
Gda	Oprl1	10.465797194605159
Pdgfra	Creb3l1	10.46457084521839
Onecut2	Cbln1	10.455798353462418
Syt4	Cckbr	10.452792459171299
Crhr1	Sp9	10.439642954204864
Slc17a6	Cpne5	10.438307989514504
Gabra1	Tacr1	10.389537343369284
Irs4	Htr2c	10.389430893147532
Mlc1	Cspg5	10.349829910444715
Igf1r	Baiap2	10.345302069337036
Gpr165	Dgkk	10.342952550983677
Rnd3	Oprk1	10.34012236363538
Pak3	Gabrg1	10.319180517247906
Gda	Crhr1	10.315369865455343
Npas1	Syt2	10.29854101546423
Cpne5	Glra3	10.297904248992335
Fn1	Adora2a	10.285557882501283
Cpne5	Irs4	10.277274730031891
Gabra1	Galr1	10.271552597099959
Lmod1	Bmp7	10.268723923196237
Gabra1	Pnoc	10.255690574536807
Aldh1l1	Sema4d	10.254556133759563
Syt4	Avpr1a	10.228028404617337
Isl1	Amigo2	10.213816237740303
Irs4	Egr2	10.211574959978602
Ar	Rnd3	10.207191484944023
Npy2r	Bdnf	10.204537362436218
Tacr3	Gem	10.194055195227135
Prlr	Gda	10.187115987803566
Ebf3	Nos1	10.17135968816285
Pak3	Trhr	10.165137539664556
Cd24a	Igf2r	10.1614835634389
Syt4	Synpr	10.129670758748238
Nos1	Npy1r	10.118257452965802
Esr1	Ccnd2	10.116515174081181
Baiap2	Gda	10.092196207690167
Cckar	Fst	10.07620415541052
Oprl1	Rnd3	10.068965057738883
Ndrg1	Sema4d	10.058858078536877
Isl1	Slc18a2	10.0567766719505
Tmem108	Rnd3	10.050632098523625
Ndrg1	Oprk1	9.989841099473638
Cd24a	Ccnd2	9.97922235505777
Amigo2	Tmem108	9.977400909260814
Sgk1	Man1a	9.973576900488817
Irs4	Oprk1	9.959295318834009
Cpne5	Chat	9.95887410178415
Arhgap36	Coch	9.956276020594874
Gjc3	Amigo2	9.954402045930426
Cbln2	Gabra1	9.935307642108608
Cyr61	Pou3f2	9.935230924764864
Necab1	Galr1	9.929279192216589
Gad1	Serpine1	9.910910312908188
Creb3l1	Ccnd2	9.90991118637823
Igf2r	Fst	9.905032633056285
Gpr165	Cpne5	9.90043099274957
Selplg	Cspg5	9.896703492461912
Ndrg1	Rgs5	9.894783945793892
Calcr	Tacr1	9.890852010656019
Cckar	Galr2	9.889831081086443
Cd24a	Baiap2	9.86648331423773
Cspg5	Creb3l1	9.851451415320788
Ndrg1	Gpr165	9.8411259925453
Gpr165	Nos1	9.83743001642907
Syt4	Gabrg1	9.833519243169324
Syt4	Esr1	9.833106429960463
Cspg5	Opalin	9.825537676810583
Syt4	Serpinb1b	9.81004760163897
Bdnf	Grpr	9.799521743986704
Cplx3	Serpine1	9.784226391974263
Mlc1	Necab1	9.779965006044137
Prlr	Trhr	9.77727101948668
Gjc3	Traf4	9.7753405775143
Trhr	Glra3	9.762860529709343
Rxfp1	Isl1	9.75897609252107
Arhgap36	Sytl4	9.755319213112367
Ar	Brs3	9.754482339655393
Npy1r	Myh11	9.753491104595716
Onecut2	Dgkk	9.742307245147945
Pgr	Ttn	9.730137164138664
Syt4	Tacr3	9.726140137658824
Sp9	Ccnd2	9.71521707061776
Sox6	Mlc1	9.712073190359526
Gad1	Pgr	9.709313783078283
Gabra1	Nos1	9.707434533207808
Syt4	Oprd1	9.704591562375532
Htr2c	Galr1	9.703494452595095
Arhgap36	Crhbp	9.696973240737844
Prlr	Arhgap36	9.68383716926362
Gda	Tmem108	9.682105306258828
Calcr	Pcdh11x	9.676544894142003
Irs4	Ar	9.674875087607735
Rnd3	Fezf1	9.67063664130683
Gad1	Npy2r	9.664498771365984
Calcr	Mc4r	9.66406388877242
Npy1r	Ndnf	9.661007472327872
Pak3	Igf2r	9.653650668577367
Cbln2	Gad1	9.640525318801076
Cbln2	Sox4	9.639455594454692
Ar	Necab1	9.619636733138003
Necab1	Irs4	9.617781036479817
Necab1	Sp9	9.611121807718165
Gabrg1	Cspg5	9.610476311542257
Ndrg1	Sema3c	9.605576462731651
Sp9	Crhr1	9.59918059476328
Fn1	Lmod1	9.57887317106402
Gabra1	Htr2c	9.574768305979172
Nos1	Slc17a6	9.547984381005202
Rgs2	Cpne5	9.518522570723011
Cyr61	Ndrg1	9.49992936178689
Cd24a	Rnd3	9.497112032928205
Npy2r	Esr1	9.49200943557464
Syt4	Ntsr1	9.487337175121025
Ttyh2	Cckar	9.471385782523543
Glra3	Npy1r	9.457285979661073
Gpr165	Pgr	9.441128029166302
Nos1	Esr1	9.418200785382936
Gad1	Cspg5	9.405811304991026
Ebf3	Selplg	9.4038234771943
Cxcl14	Sox8	9.402858519822797
Baiap2	Npy1r	9.40079238976551
Cxcl14	Cdkn1a	9.391255279695335
Lmod1	Pdgfra	9.388845695675727
Slc15a3	Cplx3	9.383900948472373
Npy2r	Pgr	9.380968981259642
Pgr	Cbln1	9.372984411064099
Cbln2	Oprl1	9.372603477233723
Sox8	Aldh1l1	9.367100759684119
Oprd1	Egr2	9.359647058730925
Pgr	Kiss1r	9.359473990429397
Tmem108	Traf4	9.35853367599556
Cyp26a1	Mc4r	9.34976641900125
Prlr	Mc4r	9.340702157238
Cpne5	Col25a1	9.33915740701284
Selplg	Sgk1	9.33853986749295
Irs4	Col25a1	9.334230478619103
Arhgap36	Esr1	9.332804720454877
Gabra1	Cbln1	9.330509915179219
Ar	Igf2r	9.313854383236368
Cyp19a1	Mc4r	9.311887781959275
Rnd3	Galr2	9.308284069275544
Syt4	Sox4	9.30344868766652
Col25a1	Npas1	9.29239691801357
Ar	Pnoc	9.284423458837253
Dgkk	Tmem108	9.241509603837532
Col25a1	Esr1	9.235024800335415
Gpr165	Cckar	9.229286858300837
Gad1	Oprl1	9.228106668385493
Nos1	Sema3c	9.224934345079173
Slc18a2	Man1a	9.218697642829758
Col25a1	Prlr	9.21801682883562
Baiap2	Fezf1	9.201942136260898
Ttyh2	Cspg5	9.197057811570367
Gabra1	Ebf3	9.144954090368245
Omp	Rxfp1	9.142843621341475
Amigo2	Man1a	9.141302275275864
Oprl1	Sema4d	9.140378355031212
Myh11	Bmp7	9.139362733559746
Cbln1	Nos1	9.128594486954585
Npas1	Greb1	9.124607562556712
Rgs2	Tacr3	9.09485579051148
Pou3f2	Ndrg1	9.085340369551151
Rnd3	Baiap2	9.069598233657755
Sema4d	Mc4r	9.068263063548226
Cbln2	Igf2r	9.057474269416058
Gabrg1	Sytl4	9.043072332305993
Slc17a6	Ramp3	9.035234115051182
Glra3	Rgs2	9.020405642267674
Cckar	Fbxw13	9.018400840586732
Cpne5	Slc18a2	9.017617160833344
Pak3	Ntng1	9.013816392314853
Cpne5	Tacr1	9.009334594297275
Gda	Dgkk	8.987171644368374
Fst	Tacr3	8.983552411825766
Gad1	Col25a1	8.976920268546724
Pgr	Serpine1	8.963019646080648
Ano3	Cckbr	8.955164261682452
Gpr165	Necab1	8.954187878572693
Arhgap36	Gpr165	8.950722035548397
Gabrg1	Galr1	8.940698163192655
Dgkk	Serpine1	8.939779557998829
Ndnf	Npy1r	8.93340848334162
Ar	Mc4r	8.931442839351382
Aqp4	Sema4d	8.9193623950716
Irs4	Ntng1	8.917397879295983
Esr1	Arhgap36	8.914093602225012
Col25a1	Cpne5	8.911671742001557
Serpine1	Cplx3	8.897653306583086
Baiap2	Cenpe	8.881772040015564
Sp9	Cpne5	8.859425805302406
Lmod1	Npy1r	8.856013159615975
Esr1	Cd24a	8.832357765630295
Fn1	Ccnd2	8.830367448303065
Tmem108	Dgkk	8.827484308698583
Npy2r	Slc18a2	8.811337142825565
Gad1	Man1a	8.80963004449415
Gda	Galr1	8.807298831679258
Gpr165	Crhr2	8.798220234271538
Cd24a	Slc15a3	8.797229130981107
Ttyh2	Dgkk	8.77468824638856
Amigo2	Coch	8.76615576253775
Cspg5	Oprl1	8.76211572756608
Mlc1	Tacr1	8.754751576443272
Cxcl14	Tmem108	8.750207344928075
Amigo2	Nup62cl	8.743501091305884
Rnd3	Brs3	8.70899845171467
Gabrg1	Amigo2	8.707995484742238
Arhgap36	Gabra1	8.706334036522618
Cpne5	Isl1	8.70417140295926
Oprl1	Crhr2	8.697474431911735
Nos1	Avpr2	8.695852436695692
Klf4	Ndnf	8.695466259288994
Cckar	Mki67	8.691220153096058
Gabra1	Ttn	8.690791200407952
Pgr	Egr2	8.688302045407381
Pgr	Cpne5	8.641364568840643
Galr2	Slc15a3	8.6285160887234
Cyr61	Aldh1l1	8.619282425406272
Mlc1	Cckbr	8.610273794863732
Tmem108	Fst	8.608169909363749
Gda	Pnoc	8.605067975407248
Amigo2	Pcdh11x	8.597779296542244
Coch	Sytl4	8.595166233359787
Oprl1	Ano3	8.585093204787583
Oprl1	Trhr	8.582564733285981
Cpne5	Pgr	8.5805002143687
Cxcl14	Pdgfra	8.551415228301552
Bmp7	Lepr	8.541978290181154
Gpr165	Ttyh2	8.538798540885468
Gda	Htr2c	8.514422702346998
Arhgap36	Tmem108	8.511723395560567
Tmem108	Oprl1	8.50805441899265
Tmem108	Pgr	8.503754957326548
Igf2r	Tacr3	8.492811326594419
Arhgap36	Amigo2	8.486378099343957
Syt4	Rxfp1	8.475300667376443
Prlr	Col25a1	8.470498773479271
Ar	Dgkk	8.466191860616892
Syt4	Man1a	8.465998567925672
Tmem108	Gpr165	8.462674438079633
Fezf1	Sema3c	8.452416303638863
Sox4	Ttn	8.449451804732897
Lmod1	Adora2a	8.448280639396147
Ttyh2	Rgs2	8.447902022440696
Etv1	Sytl4	8.446632425908959
Pak3	Lpar1	8.442223092318587
Baiap2	Pcdh11x	8.431986027640779
Nos1	Oprl1	8.416349776635048
Slc17a6	Oprl1	8.401730863994525
Lpar1	Gad1	8.3999522299427
Gda	Irs4	8.39578523293253
Oprd1	Ramp3	8.39153785414928
Ar	Mki67	8.379124209941708
Sema4d	Gjc3	8.376385765649333
Gpr165	Ano3	8.370592016411196
Aqp4	Oprl1	8.354947054070935
Cxcl14	Ttyh2	8.354319683067493
Lpar1	Etv1	8.342742253878288
Rgs2	Slc15a3	8.341913870510751
Gpr165	Gad1	8.341188583910244
Htr2c	Crhr1	8.334284331641399
Ace2	Rgs5	8.33355025649215
Gabra1	Col25a1	8.32164899587823
Oprl1	Esr1	8.312656887449632
Slc18a2	Necab1	8.305675583021122
Prlr	Oprl1	8.294491142448253
Ndrg1	Omp	8.290821853139366
Calcr	Irs4	8.275323173608168
Esr1	Rgs2	8.270021548172888
Aldh1l1	Cdkn1a	8.267268032863877
Rgs5	Ndnf	8.263716340771909
Oprl1	Ntsr1	8.25219125489192
Gabra1	Oprk1	8.2516544154225
Oprk1	Galr1	8.227552744979654
Aqp4	Bmp7	8.225938463101516
Sgk1	Mlc1	8.219870365365338
Igf1r	Ndnf	8.217159837858246
Gda	Rgs2	8.212892579252056
Npy1r	Omp	8.211558830662055
Baiap2	Etv1	8.21069694014127
Nos1	Pak3	8.201664351824604
Amigo2	Npy2r	8.195247603409436
Pgr	Gda	8.191309887080068
Gabra1	Npy2r	8.190906815675135
Tmem108	Npy2r	8.190896891285474
Sema4d	Pcdh11x	8.173650134076194
Baiap2	Cyp19a1	8.17336701048126
Oprl1	Npy2r	8.172775388011294
Gad1	Sox6	8.168425476690912
Slc18a2	Galr1	8.16819107306586
Mc4r	Cyp19a1	8.135084618122256
Baiap2	Greb1	8.130686881113613
Ndnf	Klf4	8.106273792266762
Tmem108	Serpine1	8.102665826059926
Fst	Rnd3	8.095821893879451
Gabra1	Npas1	8.085387086784174
Arhgap36	Slc18a2	8.075432078294781
Ar	Trhr	8.071936119254877
Brs3	Greb1	8.070076386138828
Oprk1	Krt90	8.068795871954839
Aldh1l1	Gjc3	8.068384812429011
Pgr	Gad1	8.063604146162278
Cbln2	Pgr	8.062989083029246
Cbln2	Dgkk	8.05201653235219
Slc17a6	Calcr	8.046578604313874
Pak3	Sox8	8.04379592940963
Gbx2	Fbxw13	8.039812391603068
Mc4r	Slc15a3	8.026388044642882
Cxcl14	Cd24a	8.017698024685663
Sema4d	Isl1	8.013521354337488
Ermn	Etv1	8.012026475964973
Pak3	Galr1	8.005440435384362
Ar	Ramp3	8.001483019862977
Oprl1	Slc18a2	7.9894189493119345
Pak3	Tmem108	7.980079082191911
Syt4	Serpine1	7.975022351189859
Ttyh2	Crhr2	7.967763521349484
Isl1	Ano3	7.952500185390817
Ar	Cyp19a1	7.950645033178399
Irs4	Mc4r	7.936398185673657
Gad1	Slc18a2	7.933791591543248
Bmp7	Sox6	7.915976752231052
Prlr	Igf2r	7.913656862920252
Pnoc	Sema3c	7.903385836934744
Gda	Oxtr	7.902370729197794
Sox4	Tiparp	7.901419876239908
Amigo2	Rnd3	7.9012004668852995
Baiap2	Cd24a	7.89270900391261
Gpr165	Pcdh11x	7.879981434815858
Ar	Cxcl14	7.870967752729629
Ace2	Myh11	7.867809270295147
Cbln1	Isl1	7.866579523356875
Gpr165	Gabrg1	7.866555664653572
Slc17a6	Crhr2	7.862135721439166
Mki67	Egr2	7.861056758748228
Pak3	Krt90	7.849439471596403
Ttyh2	Igf2r	7.843580553782492
Gabra1	Fst	7.841082733552646
Rgs2	Isl1	7.832561865798532
Sox8	Sema3c	7.824109201790831
Syt4	Slc18a2	7.82048225416245
Sox8	Opalin	7.819852913933763
Sgk1	Ccnd2	7.813800533832769
Etv1	Pdgfra	7.813634232216878
Col25a1	Npy1r	7.8135003107168775
Irs4	Cdkn1a	7.8132919256713125
Amigo2	Syt4	7.811147914034127
Tmem108	Cckar	7.806870786486699
Igf2r	Kiss1r	7.79832123519336
Lepr	Lmod1	7.797205645420573
Aldh1l1	Man1a	7.796800011599507
Cbln2	Slc15a3	7.793818773102968
Tmem108	Cbln2	7.779189497600594
Slc17a6	Tiparp	7.774070129647161
Sgk1	Cd24a	7.769739073846997
Tacr3	Lepr	7.76955059721595
Gabrg1	Cbln1	7.7622687251561855
Igf2r	Syt4	7.754362666490603
Gabra1	Man1a	7.753320805702635
Plin3	Sox8	7.745394864114439
Oprk1	Calcr	7.745258911791689
Cd24a	Cckar	7.740173918714816
Pgr	Pnoc	7.729859396584876
Gpr165	Gda	7.699553017293496
Sox4	Traf4	7.694005365144042
Aqp4	Cd24a	7.693711326884276
Prlr	Cd24a	7.687528502960242
Pnoc	Krt90	7.685702211235036
Gda	Necab1	7.685565083660055
Cxcl14	Man1a	7.685488258919297
Tiparp	Cyr61	7.683751586411993
Coch	Prlr	7.6802872690172235
Slc17a8	Ntsr1	7.6795996716426895
Oprl1	Aldh1l1	7.674882900438839
Sox4	Fbxw13	7.665972390168116
Mlc1	Crhr2	7.6656162322547114
Ttyh2	Htr2c	7.6644908590493275
Ndrg1	Mc4r	7.66243820751917
Gad1	Tmem108	7.655110462747366
Oprd1	Baiap2	7.653342735279565
Pcdh11x	Ttn	7.651380340457699
Cyp19a1	Greb1	7.649461960903061
Cckbr	Greb1	7.647515321729782
Cckbr	Tmem108	7.646415912631107
Oprk1	Tacr1	7.643128064542703
Sox6	Etv1	7.629092867308238
Syt4	Npas1	7.624443069013408
Gpr165	Slc15a3	7.617252100758898
Sema4d	Slc15a3	7.611775491235612
Mlc1	Gjc3	7.608215619285871
Sema3c	Fezf1	7.604052598104976
Aqp4	Cspg5	7.60025602801035
Gda	Prlr	7.5953024511235405
Rgs2	Esr1	7.592153886483089
Pgr	Glra3	7.586040854254518
Slco1a4	Galr2	7.583347515998876
Cspg5	Ermn	7.580162177449233
Igf2r	Pnoc	7.5672442036266405
Gad1	Ndrg1	7.561377299472364
Pnoc	Cckar	7.560221518441353
Ar	Ano3	7.554181138663642
Ntng1	Rxfp1	7.553587640640098
Gabra1	Kiss1r	7.5535400104873585
Aqp4	Omp	7.55058774645935
Klf4	Lepr	7.548548728031786
Opalin	Plin3	7.537054918321532
Mlc1	Syt2	7.53423891978111
Creb3l1	Baiap2	7.528199552798193
Dgkk	Syt2	7.516768754448578
Amigo2	Gda	7.501420488367788
Tacr3	Tiparp	7.500725752626854
Ano3	Isl1	7.498954784602392
Gpr165	Slc18a2	7.480962626533832
Isl1	Gad1	7.478734517686303
Slco1a4	Baiap2	7.459924384912252
Scgn	Gda	7.454647220761877
Cpne5	Tmem108	7.452325786981257
Ar	Cdkn1a	7.449058717097655
Tmem108	Tacr3	7.4484262777263766
Col25a1	Baiap2	7.439501628775856
Col25a1	Pgr	7.436642598546579
Sox8	Igf2r	7.429553023847426
Galr2	Ndnf	7.427582778804898
Amigo2	Fbxw13	7.418623773271217
Serpine1	Crhr2	7.412236247824037
Col25a1	Isl1	7.4014521771940585
Gabra1	Serpine1	7.394712970487839
Oprl1	Cdkn1a	7.39153950011754
Syt4	Cplx3	7.390941855408442
Isl1	Npas1	7.38432122086442
Slc15a3	Galr2	7.380345642938345
Cd24a	Aqp4	7.378048103945788
Creb3l1	Igf1r	7.366000044417976
Opalin	Traf4	7.365316832913532
Pak3	Rnd3	7.359207924893533
Pnoc	Tmem108	7.3577710444812565
Ndrg1	Cckar	7.3524177813011775
Gad1	Prlr	7.344865048311807
Ndrg1	Tiparp	7.339781795030554
Pcdh11x	Creb3l1	7.337255747715699
Tmem108	Ttn	7.3371310440646855
Amigo2	Calcr	7.332017894067962
Igf2r	Traf4	7.322906503980832
Ntng1	Avpr1a	7.31878465764743
Arhgap36	Prlr	7.317354675049548
Tacr3	Chat	7.316150811643627
Ar	Crhr1	7.314897997498003
Gabra1	Synpr	7.314593354187328
Igf2r	Serpinb1b	7.312910642120601
Necab1	Npy1r	7.301990848965627
Pnoc	Ano3	7.297408769844045
Fn1	Cbln2	7.285476420182838
Col25a1	Scgn	7.284861505819441
Oprl1	Lpar1	7.279049958750655
Ccnd2	Creb3l1	7.276756011593226
Aldh1l1	Gabrg1	7.274076431513604
Aqp4	Traf4	7.269603593735797
Selplg	Baiap2	7.268439813239766
Arhgap36	Mki67	7.266182496276426
Tmem108	Serpinb1b	7.265620199642646
Igf2r	Galr2	7.263698009450928
Kiss1r	Omp	7.250354867840855
Nos1	Pnoc	7.250128742130511
Cbln2	Crhr2	7.248699214685227
Isl1	Ntsr1	7.241860112912012
Cpne5	Igf2r	7.237773707903691
Prlr	Isl1	7.235002702498204
Tmem108	Cpne5	7.224939632579598
Cyp19a1	Cenpe	7.218303666848391
Cspg5	Ndrg1	7.218257823171617
Tiparp	Traf4	7.217920305882085
Prlr	Greb1	7.214855308477356
Slc17a6	Npas1	7.212477106426966
Sgk1	Sox6	7.205122748780368
Klf4	Ndrg1	7.201367498475612
Amigo2	Cd24a	7.194855135305151
Irs4	Serpine1	7.194635183107942
Dgkk	Prlr	7.1787123397223205
Pgr	Cd24a	7.176183195877257
Pcdh11x	Syt2	7.175139816522542
Gabra1	Oxtr	7.169865430641088
Esr1	Pcdh11x	7.168576366790426
Pdgfra	Ttyh2	7.165966613971725
Bmp7	Lpar1	7.16468971182797
Pgr	Cbln2	7.161571240469564
Bmp7	Cspg5	7.156310256974777
Gpr165	Trhr	7.151031701139746
Slc17a6	Tacr1	7.147505424677285
Gabrg1	Ramp3	7.141539135265982
Cd24a	Sox6	7.140282580322365
Aldh1l1	Cckbr	7.13338241760008
Prlr	Pcdh11x	7.128055380937981
Oprl1	Npy1r	7.1194490812831255
Igf1r	Ndrg1	7.11323653185785
Mki67	Cplx3	7.112660760820297
Pgr	Rxfp1	7.104848725017498
Npy1r	Lepr	7.104071452590389
Cbln1	Galr1	7.103315507442986
Mlc1	Rgs5	7.101838087826621
Gda	Gad1	7.101707419625616
Col25a1	Man1a	7.097093493153348
Pgr	Onecut2	7.096610455898586
Ar	Sp9	7.092405314888631
Ndrg1	Ccnd2	7.090347291054286
Ttyh2	Cckbr	7.086590079712377
Esr1	Mc4r	7.086201522481219
Cbln2	Cpne5	7.083616878375458
Sema4d	Cpne5	7.078885107131931
Pgr	Slc17a6	7.076752884210064
Mki67	Igf1r	7.075560027329623
Gpr165	Coch	7.074777537485938
Ttyh2	Prlr	7.071735606119065
Traf4	Sema4d	7.058088803707886
Npy2r	Calcr	7.047166610791866
Oprd1	Crhbp	7.045543365738494
Syt2	Irs4	7.043486923656977
Plin3	Arhgap36	7.037563770049424
Ndrg1	Baiap2	7.037100343019669
Mc4r	Cyp26a1	7.035115016397172
Htr2c	Slc18a2	7.0333256289465735
Pak3	Crhr1	7.031968760356528
Cpne5	Cyp19a1	7.028373848120298
Cspg5	Mlc1	7.0265053655245175
Oprl1	Sox8	7.014344480486161
